Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,ablation,dataset,extra_feat,feature_count,features,model,test_size,time_period,time_period_sec_test,time_period_sec_train,time_period_sec_txt,time_period_test_txt,time_period_train_txt,train_size,feature_Country,feature_Customer ID,feature_CustomerID,feature_GEOGRAPHY_CODE,feature_GEOGRAPHY_DESC,feature_HS_CODE,feature_Price,feature_Product_Category,feature_Product_Code,feature_StockCode,feature_UNIT_DESC,feature_UnitPrice,feature_Warehouse,feature_day,feature_day_of_week,feature_fourier_transform,feature_hour,feature_item_id,feature_item_price,feature_lag_1,feature_lag_2,feature_lag_3,feature_month,feature_rolling_mean,feature_shop_id,test_mae,test_mape,test_mse,test_rmse,train_mae,train_mape,train_mse,train_rmse
2024-05-02 14:20:04,25.9min,fb8a7318174747ff93ba5d4903bb841d,placid-zebra-460,LOCAL,/Users/soumensardar/Documents/Projects/scm4.0/main.py,redcof,FINISHED,-1,product_demand,False,7,"['Product_Code', 'Warehouse', 'Product_Category', 'Date', 'day', 'month', 'day_of_week']",explainable_boosting,207468,0,0,0,2193 days 00:00:00,410 days 00:00:00,1783 days 00:00:00,829868,,,,,,,,,,,,,,,,,,,,,,,,,,5912.050716585576,206338973823964960,780707610.5375363,27941.145476474943,5756.228827806653,271482702620323140,694152141.1977658,26346.767186844118
2024-05-02 14:18:50,1.2min,2a16ec60b195429aafa44f592b4c5056,burly-wren-961,LOCAL,/Users/soumensardar/Documents/Projects/scm4.0/main.py,redcof,FINISHED,-1,product_demand,False,7,"['Product_Code', 'Warehouse', 'Product_Category', 'Date', 'day', 'month', 'day_of_week']",xgboost,207468,0,0,0,2193 days 00:00:00,410 days 00:00:00,1783 days 00:00:00,829868,,,,,,,,0.06739389151334763,0.27095553278923035,,,,0.21081306040287018,0.033052247017621994,0.38841763138771057,,,,,,,,0.029367616400122643,,,5406.682516480811,179555318548809700,710259009.3172468,26650.684969006834,5211.098717749203,219022799317594340,642017019.4396843,25338.054768266727
2024-05-02 14:15:07,18.6min,8f817a0aae854a6da10e373f149039f1,blushing-swan-821,LOCAL,main.py,redcof,FINISHED,-1,online_retail_2,True,14,"['StockCode', 'InvoiceDate', 'Price', 'Customer ID', 'Country', 'lag_1', 'lag_2', 'lag_3', 'rolling_mean', 'fourier_transform', 'day', 'month', 'hour', 'day_of_week']",tabnet,164873,18300,78060,26640,738 days 05:05:00,90 days 21:41:00,647 days 07:24:00,659491,0.0000036334814600098486,0,,,,,0.12085301428697272,,,0,,,,0.000002509921826297974,0.19283700743215085,0,0.11426019212980973,,,0.0038815845867246866,0.03415573477067573,0.0012299156094533784,0.02086289886431454,0.5119135089166121,,8.584839963532936,2.1247897730627052,50035.12667162485,223.68532958516715,9.190835590201699,2.114878492247328,15763.067225171044,125.55105425750531
2024-05-02 14:07:13,11.6min,d4e4e38bb68e499cb456cc33db324ad5,able-skunk-574,LOCAL,/Users/soumensardar/Documents/Projects/scm4.0/main.py,redcof,FINISHED,-1,online_retail_2,False,9,"['StockCode', 'InvoiceDate', 'Price', 'Customer ID', 'Country', 'day', 'month', 'hour', 'day_of_week']",explainable_boosting,164873,18300,78060,26640,738 days 05:05:00,90 days 21:41:00,647 days 07:24:00,659491,,,,,,,,,,,,,,,,,,,,,,,,,,12.409889107821543,3.0299000260789417,82180.47100898685,286.67136412447417,11.55167455568676,2.2988422302665397,22437.226454236024,149.7906086983961
2024-05-02 14:05:32,1.7min,9311e985d2d0453eada0a0b67b314ef4,magnificent-crow-783,LOCAL,/Users/soumensardar/Documents/Projects/scm4.0/main.py,redcof,FINISHED,-1,online_retail_2,False,9,"['StockCode', 'InvoiceDate', 'Price', 'Customer ID', 'Country', 'day', 'month', 'hour', 'day_of_week']",xgboost,164873,18300,78060,26640,738 days 05:05:00,90 days 21:41:00,647 days 07:24:00,659491,0.32195013761520386,0.06071331724524498,,,,,0.04306768998503685,,,0.13162638247013092,,,,0.19325685501098633,0.1090824156999588,,0.05675876513123512,,,,,,0.08354444801807404,,,12.304839857935567,2.932275493372648,82305.85272022436,286.8899662243773,10.417396359682524,2.114779666329577,19555.93148731491,139.84252388781786
2024-05-02 13:56:11,9.3min,4423588210e1402ead4d7d363f1ea94a,enthused-fowl-751,LOCAL,/Users/soumensardar/Documents/Projects/scm4.0/main.py,redcof,FINISHED,-1,online_retail,False,9,"['StockCode', 'InvoiceDate', 'UnitPrice', 'CustomerID', 'Country', 'day', 'month', 'hour', 'day_of_week']",explainable_boosting,81366,15840,8040,7800,373 days 04:24:00,37 days 02:14:00,336 days 02:10:00,325463,,,,,,,,,,,,,,,,,,,,,,,,,,10.799288168062837,2.336857568212406,164206.9283794287,405.2245406924767,9.593043112482954,1.9112789113836217,35639.44564135824,188.78412444206805
2024-05-02 13:55:12,57.7s,3b26c6bfb0e549578e466a74fbe65711,wise-cat-54,LOCAL,/Users/soumensardar/Documents/Projects/scm4.0/main.py,redcof,FINISHED,-1,online_retail,False,9,"['StockCode', 'InvoiceDate', 'UnitPrice', 'CustomerID', 'Country', 'day', 'month', 'hour', 'day_of_week']",xgboost,81366,15840,8040,7800,373 days 04:24:00,37 days 02:14:00,336 days 02:10:00,325463,0.10965950042009354,,0.07583137601613998,,,,,,,0.14035476744174957,,0.18175414204597473,,0.055004071444272995,0.055373430252075195,,0.10017106682062149,,,,,,0.2818516492843628,,,12.481587667168508,2.958607460903619,164819.31693445833,405.97945383289823,10.423768261772665,2.0854112989341207,35790.7191569846,189.1843523047945
2024-05-02 13:29:48,45.3min,de08315c8d3f440b8060cfa52e7640a6,defiant-shrike-918,LOCAL,main.py,redcof,FINISHED,-1,online_retail_2,True,14,"['StockCode', 'InvoiceDate', 'Price', 'Customer ID', 'Country', 'lag_1', 'lag_2', 'lag_3', 'rolling_mean', 'fourier_transform', 'day', 'month', 'hour', 'day_of_week']",ssl+tabnet,164873,18300,78060,26640,738 days 05:05:00,90 days 21:41:00,647 days 07:24:00,659491,0.019431509921192205,0.19621333960223353,,,,,0,,,0,,,,0,0,0,0,,,0,8.391039888496696e-7,0.4385560274555572,0,0.3457982839170282,,11.981070392043147,3.5648791820991885,68046.2706267553,260.85680099770315,12.615895769183899,3.4517943228109416,19193.421050229183,138.54032283140234
2024-05-02 13:22:52,6.9min,2a7dcb129ae143908ed6aba865669478,funny-crab-181,LOCAL,main.py,redcof,FINISHED,-1,online_retail,True,14,"['StockCode', 'InvoiceDate', 'UnitPrice', 'CustomerID', 'Country', 'lag_1', 'lag_2', 'lag_3', 'rolling_mean', 'fourier_transform', 'day', 'month', 'hour', 'day_of_week']",tabnet,81366,15840,8040,7800,373 days 04:24:00,37 days 02:14:00,336 days 02:10:00,325463,0.0024276927057485936,,0,,,,,,,0,,6.107146352229525e-7,,4.2040125481766237e-7,0.00017568680685159266,0.1732953626537506,0.10242570393388109,,,0.24524516835679666,0.06927342791866546,0.0004531712213449979,0.00007851340649603651,0.4066242418805749,,12.533841896346633,3.833514543032964,130738.04110320471,361.5771578836317,11.239903249506675,2.772085636617167,28770.825157301555,169.61964850011202
2024-05-02 13:13:34,9.3min,3bd7f333c0c447c9927ad1257bdd7254,skillful-hen-615,LOCAL,main.py,redcof,FINISHED,-1,online_retail,True,14,"['StockCode', 'InvoiceDate', 'UnitPrice', 'CustomerID', 'Country', 'lag_1', 'lag_2', 'lag_3', 'rolling_mean', 'fourier_transform', 'day', 'month', 'hour', 'day_of_week']",ssl+tabnet,81366,15840,8040,7800,373 days 04:24:00,37 days 02:14:00,336 days 02:10:00,325463,0.0227421695801117,,0.13448471444012614,,,,,,,0.0009208534776329587,,0.0003286101488366581,,0.027654031613757023,0,0,0.0006066632154103844,,,0.10612820829824086,0.23169362180401729,0,7.016199369995428e-7,0.4754404258019299,,5.942392131016587,1.3275283151660309,81059.71961438855,284.7098867520911,5.927667195985149,1.1686649787279657,18776.39549330167,137.02698819320838
